,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
65381,VEH,7SAXCBE50PF404663,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/02/2024,06/29/2025,BK,N,N,N
65383,VEH,7SAXCBE50PF400001,PAS,BROOKLYN,NY,11235,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,05/21/2024,07/09/2026,WH,N,N,N
65385,VEH,7SAXCBE50PF387458,PAS,NEW YORK CITY,NY,10282,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/20/2024,09/19/2026,WH,N,N,N
65390,VEH,7SAXCBE50PF383653,PAS,HOWARD BEACH,NY,11414,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/10/2024,06/30/2026,BK,N,N,N
65394,VEH,7SAXCBE50PF381790,PAS,BROOKLYN,NY,11234,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,02/25/2023,02/24/2025,WH,N,N,N
65398,VEH,7SAXCBE50PF375990,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/07/2024,12/29/2026,BL,N,N,N
65399,VEH,7SAXCBE50PF373558,PAS,NEW YORK,NY,10021,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,12/29/2022,12/28/2024,GY,N,N,N
65400,VEH,7SAXCBE50PF372541,PAS,BROOKLYN,NY,11218,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,07/09/2024,09/11/2026,GY,N,N,N
65402,VEH,7SAXCBE50PF372166,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,12/02/2022,12/01/2024,BK,N,N,N
65403,VEH,7SAXCBE50PF370501,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/08/2024,11/24/2026,WH,N,N,N
65408,VEH,7SAXCBE50NF364582,PAS,REGO PARK,NY,11374,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,03/15/2024,05/04/2026,WH,N,N,N
65411,VEH,7SAXCBE50NF358541,PAS,BROOKLYN,NY,11214,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,07/10/2024,08/31/2026,WH,N,N,N
65418,VEH,7SAXCBE50NF335437,PAS,JAMAICA ESTS,NY,11432,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,06/02/2024,03/26/2026,GY,N,N,N
65421,VEH,7SAXCBE50NF334207,PAS,NEW YORK,NY,10024,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,02/06/2024,03/25/2026,BK,N,N,N
65423,VEH,7SAXCBE50NF331615,PAS,FLUSHING,NY,11355,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,06/12/2023,06/11/2025,BK,N,N,N
65428,VEH,7SAXCBE50NF327077,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,09/27/2024,09/26/2026,WH,N,N,N
65433,VEH,7SAXCBE5XRF457230,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/15/2024,06/10/2025,BK,N,N,N
65434,VEH,7SAXCBE5XRF456966,PAS,BAYSIDE,NY,11360,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/09/2024,10/08/2026,GY,N,N,N
65436,VEH,7SAXCBE5XRF455476,PAS,BRONX,NY,10461,BRONX,2024.0,TESLA,SUBN,ELECTRIC,5148.0,,,09/26/2024,09/25/2026,RD,N,N,N
65438,VEH,7SAXCBE5XRF452982,PAS,NEW YORK,NY,10024,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/07/2024,12/11/2026,GY,N,N,N
65442,VEH,7SAXCBE5XRF448334,PAS,NEW YORK CITY,NY,10023,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,06/12/2024,06/11/2026,GY,N,N,N
65444,VEH,7SAXCBE5XRF447393,PAS,BROOKLYN,NY,11201,KINGS,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,08/24/2024,08/23/2026,GY,N,N,N
65447,VEH,7SAXCBE5XRF441030,PAS,BROOKLYN,NY,11207,KINGS,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,03/24/2024,03/23/2026,GY,N,N,N
65448,VEH,7SAXCBE5XRF440573,PAS,STATEN ISLAND,NY,10305,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,06/14/2024,02/02/2025,GY,N,N,N
65450,VEH,7SAXCBE5XRF440122,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5208.0,,,03/15/2024,03/14/2026,WH,N,N,N
65456,VEH,7SAXCBE5XRF436281,PAS,NEW YORK,NY,10022,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,6352.0,,,02/22/2024,02/28/2026,GY,N,N,N
65461,VEH,7SAXCBE5XPF425519,PAS,NEW YORK CITY,NY,10038,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,02/03/2024,03/25/2026,BK,N,N,N
65468,VEH,7SAXCBE5XPF414035,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/23/2023,09/30/2025,WH,N,N,N
65476,VEH,7SAXCBE5XPF404797,PAS,NEW YORK,NY,10011,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,08/18/2023,08/17/2025,BK,N,N,N
65481,VEH,7SAXCBE5XPF391582,PAS,LONG ISLAND,NY,11101,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/21/2023,04/30/2025,RD,N,N,N
65482,VEH,7SAXCBE5XPF387452,PAS,NEW YORK,NY,10280,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/30/2024,06/23/2026,BK,N,N,N
65490,VEH,7SAXCBE5XPF377617,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/06/2024,12/05/2026,WH,N,N,N
65491,VEH,7SAXCBE5XPF377522,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/02/2024,01/13/2025,BK,N,N,N
65496,VEH,7SAXCBE5XPF374104,PAS,STATEN ISLAND,NY,10304,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/07/2024,12/25/2026,GY,N,N,N
65499,VEH,7SAXCBE5XPF370571,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/03/2024,11/30/2026,WH,N,N,N
65501,VEH,7SAXCBE5XPF366603,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5185.0,,,12/13/2022,12/31/2024,WH,N,Y,N
65503,VEH,7SAXCBE5XPF365516,PAS,NEW YORK,NY,10007,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5208.0,,,07/30/2024,10/19/2026,BK,N,N,N
65505,VEH,7SAXCBE5XNF364749,PAS,NEW YORK,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/09/2024,10/19/2026,WH,N,N,N
65506,VEH,7SAXCBE5XNF364217,PAS,NEW YORK,NY,10011,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,06/06/2024,07/18/2026,BL,N,N,N
65508,VEH,7SAXCBE5XNF363925,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/02/2024,10/19/2026,GY,N,N,N
65511,VEH,7SAXCBE5XNF358689,PAS,BROOKLYN,NY,11205,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,07/08/2024,09/10/2026,GY,N,N,N
65512,VEH,7SAXCBE5XNF357493,PAS,ASTORIA,NY,11102,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,07/09/2024,08/26/2026,BL,N,N,N
65513,VEH,7SAXCBE5XNF357123,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,09/15/2024,08/28/2026,BL,N,N,N
65515,VEH,7SAXCBE5XNF356280,PAS,NEW YORK,NY,10028,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,05/08/2023,06/26/2025,GY,N,N,N
65516,VEH,7SAXCBE5XNF355517,PAS,NEW YORK,NY,10069,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,10/06/2024,09/20/2026,GY,N,N,N
65517,VEH,7SAXCBE5XNF355064,PAS,NEW YORK,NY,10006,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,07/08/2024,08/06/2026,BK,N,N,N
65518,VEH,7SAXCBE5XNF354979,PAS,BROOKLYN,NY,11233,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,07/08/2024,08/11/2026,RD,N,Y,N
65520,VEH,7SAXCBE5XNF354691,PAS,NEW YORK,NY,10128,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,06/18/2024,08/09/2026,WH,N,N,N
65522,VEH,7SAXCBE5XNF354142,PAS,NEW YORK,NY,10012,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,06/06/2024,07/28/2026,WH,N,N,N
65525,VEH,7SAXCBE5XNF335722,PAS,NEW YORK,NY,10016,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,10/24/2023,12/07/2025,WH,N,N,N
65526,VEH,7SAXCBE5XNF335655,PAS,STATEN ISLAND,NY,10305,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/14/2024,03/25/2026,RD,N,N,N
65529,VEH,7SAXCBE5XNF335008,PAS,NEW YORK,NY,10023,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,04/17/2024,03/19/2026,BK,N,N,N
65531,VEH,7SAXCBE5XNF334747,PAS,NEW YORK,NY,10011,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/04/2024,03/25/2026,BL,N,N,N
65534,VEH,7SAXCBE5XNF334425,PAS,NEW YORK,NY,10024,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,02/05/2024,03/18/2026,GY,N,N,N
65539,VEH,7SAXCBE5XNF333596,PAS,BAYSIDE,NY,11361,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,02/23/2024,02/25/2026,WH,N,N,N
65543,VEH,7SAXCBE5XNF329127,PAS,NEW YORK CITY,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,04/12/2024,03/24/2026,BL,N,N,N
65549,VEH,7SAXCAE59RF436797,PAS,JACKSON HGHTS,NY,11372,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/13/2024,02/12/2026,RD,N,N,N
65550,VEH,7SAXCAE59PF429149,PAS,BROOKLYN,NY,11229,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/28/2023,12/27/2025,BK,N,N,N
65551,VEH,7SAXCAE59PF426056,PAS,BROOKLYN,NY,11214,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/12/2023,11/23/2025,BK,N,N,N
65556,VEH,7SAXCAE59PF405434,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/02/2023,02/23/2025,RD,N,N,N
65559,VEH,7SAXCAE59PF402615,PAS,FLUSHING,NY,11358,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,11/18/2024,02/05/2027,BK,N,N,N
65560,VEH,7SAXCAE59PF396850,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/26/2023,10/02/2025,GY,N,N,N
65568,VEH,7SAXCAE59PF380826,PAS,NEW YORK,NY,10011,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/02/2023,02/01/2025,GY,N,N,N
65570,VEH,7SAXCAE59PF379921,PAS,BRONX,NY,10453,BRONX,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,01/15/2023,01/14/2025,RD,N,N,N
65571,VEH,7SAXCAE59PF367848,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5185.0,,,01/24/2023,01/23/2025,WH,N,N,N
65572,VEH,7SAXCAE59PF365680,PAS,BROOKLYN,NY,11210,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/14/2022,12/13/2024,WH,N,N,N
65573,VEH,7SAXCAE59PF365663,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/29/2024,11/18/2026,RD,N,N,N
65574,VEH,7SAXCAE59NF364364,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,5185.0,,,08/26/2024,08/25/2026,WH,N,N,N
65577,VEH,7SAXCAE59NF360752,PAS,BROOKLYN,NY,11220,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/25/2024,09/23/2026,WH,N,N,N
65580,VEH,7SAXCAE59NF359715,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/25/2024,09/27/2026,GY,N,N,N
65582,VEH,7SAXCAE59NF358841,PAS,NEW YORK,NY,10019,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/08/2023,03/02/2025,GY,N,N,N
65586,VEH,7SAXCAE59NF356720,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/20/2022,01/28/2025,WH,N,N,N
65588,VEH,7SAXCAE59NF355289,PAS,BROOKLYN,NY,11213,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,06/18/2024,08/14/2026,BK,N,N,N
65591,VEH,7SAXCAE59NF346673,PAS,NEW YORK,NY,10011,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,06/20/2024,09/08/2026,BK,N,N,N
65592,VEH,7SAXCAE59NF346530,PAS,NEW YORK,NY,10014,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/06/2024,06/26/2026,GY,N,N,N
65596,VEH,7SAXCAE59NF344793,PAS,NEW YORK,NY,10021,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/23/2024,06/15/2026,GY,N,N,N
65599,VEH,7SAXCAE59NF343322,PAS,NEW YORK,NY,10010,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/07/2024,06/11/2026,WH,N,N,N
65603,VEH,7SAXCAE58RF454787,PAS,BROOKLYN,NY,11249,KINGS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/14/2024,09/30/2026,GY,N,N,N
65605,VEH,7SAXCAE58RF443031,PAS,NEW YORK,NY,10001,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/01/2024,05/31/2026,WH,N,N,N
65606,VEH,7SAXCAE58RF441862,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,03/28/2024,03/27/2026,BK,N,N,N
65607,VEH,7SAXCAE58RF436533,PAS,STATEN ISLAND,NY,10304,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,03/18/2024,06/17/2025,GY,N,N,N
65615,VEH,7SAXCAE58PF415677,PAS,BROOKLYN,NY,11226,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/28/2024,11/30/2026,WH,N,N,N
65619,VEH,7SAXCAE58PF406526,PAS,NEW YORK CITY,NY,10044,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/01/2023,09/13/2025,BK,N,N,N
65620,VEH,7SAXCAE58PF406333,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/01/2023,08/31/2025,RD,N,N,N
65623,VEH,7SAXCAE58PF401519,PAS,MASPETH,NY,11378,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/15/2023,06/14/2025,BL,N,N,N
65627,VEH,7SAXCAE58PF386875,PAS,BROOKLYN,NY,11234,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/09/2023,08/08/2025,BK,N,N,N
65628,VEH,7SAXCAE58PF386648,PAS,BROOKLYN,NY,11218,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/25/2023,05/24/2025,WH,N,N,N
65634,VEH,7SAXCAE58PF384186,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/17/2024,05/22/2026,WH,N,N,N
65641,VEH,7SAXCAE58PF366948,PAS,BROOKLYN,NY,11230,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/06/2023,12/05/2025,BK,N,N,N
65642,VEH,7SAXCAE58PF365430,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/03/2024,10/20/2026,GY,N,N,N
65643,VEH,7SAXCAE58PF365315,PAS,NEW YORK,NY,10038,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/21/2024,12/31/2026,WH,N,N,N
65644,VEH,7SAXCAE58NF364923,PAS,BROOKLYN,NY,11210,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/30/2024,10/18/2026,BK,N,N,N
65645,VEH,7SAXCAE58NF362167,PAS,NEW YORK,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/10/2024,10/20/2026,GY,N,N,N
65651,VEH,7SAXCAE58NF357969,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/18/2024,09/02/2026,BK,N,N,N
65652,VEH,7SAXCAE58NF357163,PAS,BROOKLYN,NY,11234,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/23/2024,08/24/2026,WH,N,N,N
65654,VEH,7SAXCAE58NF356790,PAS,NEW YORK,NY,10001,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/02/2024,08/28/2026,BL,N,N,N
65656,VEH,7SAXCAE58NF356708,PAS,RIDGEWOOD,NY,11385,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/16/2024,08/23/2026,WH,N,N,N
65659,VEH,7SAXCAE58NF356174,PAS,NEW YORK,NY,10014,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/18/2024,08/02/2026,BK,N,N,N
65660,VEH,7SAXCAE58NF355347,PAS,NEW YORK,NY,10021,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,06/18/2024,08/10/2026,WH,N,N,N
65662,VEH,7SAXCAE58NF355266,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/18/2024,08/17/2026,BK,N,N,N
65668,VEH,7SAXCAE58NF343067,PAS,NEW YORK,NY,10028,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/17/2024,05/30/2026,WH,N,N,N
65669,VEH,7SAXCAE58NF342713,PAS,FLUSHING,NY,11358,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,07/29/2024,05/27/2026,WH,N,N,N
65671,VEH,7SAXCAE58NF341173,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/27/2024,05/13/2026,GY,N,N,N
65679,VEH,7SAXCAE57PF431207,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,01/16/2024,01/15/2026,BK,N,N,N
65685,VEH,7SAXCAE57PF411149,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/04/2023,09/03/2025,GY,N,N,N
65686,VEH,7SAXCAE57PF410356,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/21/2024,12/14/2026,GY,N,N,N
65687,VEH,7SAXCAE57PF405772,PAS,BROOKLYN,NY,11201,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/07/2024,07/17/2025,RD,N,N,N
65697,VEH,7SAXCAE57PF380663,PAS,BRONX,NY,10461,BRONX,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/29/2024,03/16/2025,WH,N,N,N
65702,VEH,7SAXCAE57NF364007,PAS,RICHMOND HILL,NY,11419,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/10/2024,10/27/2026,WH,N,Y,N
65706,VEH,7SAXCAE57NF358997,PAS,BROOKLYN,NY,11231,KINGS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/18/2024,09/08/2026,GY,N,N,N
65710,VEH,7SAXCAE57NF356747,PAS,FLUSHING,NY,11377,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/05/2024,08/24/2026,GY,N,N,N
65711,VEH,7SAXCAE57NF356117,PAS,NEW YORK,NY,10001,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/29/2024,08/22/2026,WH,N,N,N
65712,VEH,7SAXCAE57NF354870,PAS,NEW YORK,NY,10022,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5218.0,,,07/10/2024,08/31/2026,BL,N,N,N
65715,VEH,7SAXCAE57NF345716,PAS,NEW YORK,NY,10014,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5208.0,,,05/21/2024,06/24/2026,GY,N,N,N
65718,VEH,7SAXCAE57NF344842,PAS,BRONX,NY,10453,BRONX,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,06/24/2024,06/15/2026,BL,N,N,N
65720,VEH,7SAXCAE57NF343853,PAS,FRESH MEADOWS,NY,11365,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,04/19/2024,06/07/2026,WH,N,N,N
65724,VEH,7SAXCAE56RF455694,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/18/2024,09/17/2026,GY,N,N,N
65726,VEH,7SAXCAE56RF446641,PAS,FRESH MEADOWS,NY,11365,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/24/2024,05/31/2026,GY,N,N,N
65727,VEH,7SAXCAE56RF443013,PAS,BROOKLYN,NY,11234,KINGS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/23/2024,05/22/2026,BL,N,N,N
65728,VEH,7SAXCAE56RF442640,PAS,BROOKLYN,NY,11219,KINGS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/23/2024,08/22/2026,WH,N,N,N
65732,VEH,7SAXCAE56RF438085,PAS,QUEENS VILLAGE,NY,11429,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/16/2024,11/01/2026,BK,N,N,N
65736,VEH,7SAXCAE56RF434375,PAS,NEW YORK CITY,NY,10022,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/12/2024,02/28/2026,WH,N,Y,N
65737,VEH,7SAXCAE56RF433811,PAS,RIDGEWOOD,NY,11385,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/04/2024,02/22/2025,GY,N,N,N
65738,VEH,7SAXCAE56PF431067,PAS,NEW YORK,NY,10282,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,01/19/2024,07/30/2025,BL,N,N,N
65739,VEH,7SAXCAE56PF428976,PAS,JAMAICA,NY,11433,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,12/30/2023,12/29/2025,RD,N,N,N
65745,VEH,7SAXCAE56PF418111,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/06/2024,09/18/2026,BK,N,N,N
65749,VEH,7SAXCAE56PF413930,PAS,NEW YORK CITY,NY,10014,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/29/2023,04/05/2025,GY,N,N,N
65756,VEH,7SAXCAE56PF397065,PAS,NEW YORK,NY,10003,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/13/2023,05/12/2025,BL,N,N,N
65757,VEH,7SAXCAE56PF396918,PAS,NEW YORK,NY,10011,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/07/2023,05/06/2025,BK,N,N,N
65761,VEH,7SAXCAE56PF389838,PAS,DOUGLASTON,NY,11363,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/12/2024,06/10/2026,BK,N,N,N
65763,VEH,7SAXCAE56PF386857,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/06/2023,06/05/2025,BK,N,N,N
65764,VEH,7SAXCAE56PF386843,PAS,BELLEROSE,NY,11426,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,05/10/2023,05/09/2025,WH,N,N,N
65765,VEH,7SAXCAE56PF386793,PAS,NEW YORK,NY,10012,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/03/2024,12/13/2026,GY,N,N,N
65766,VEH,7SAXCAE56PF384445,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,06/23/2023,07/29/2025,WH,N,N,N
65768,VEH,7SAXCAE56PF380976,PAS,QUEENS VLG,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,11/07/2024,01/21/2027,BL,N,N,N
65770,VEH,7SAXCAE56PF380265,PAS,FLUSHING,NY,11354,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,02/14/2023,02/13/2025,WH,N,N,N
65773,VEH,7SAXCAE56PF367001,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/03/2024,11/04/2026,WH,N,N,N
65777,VEH,7SAXCAE56NF364998,PAS,NEW YORK,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/24/2024,10/17/2026,BK,N,N,N
65778,VEH,7SAXCAE56NF364872,PAS,S RICHMOND HL,NY,11419,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/31/2024,10/21/2026,WH,N,N,N
65793,VEH,7SAXCAE56NF349238,PAS,SAINT ALBANS,NY,11412,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,05/21/2024,06/28/2026,WH,N,N,N
65794,VEH,7SAXCAE56NF347182,PAS,REGO PARK,NY,11374,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,04/08/2024,04/30/2026,WH,N,N,N
65797,VEH,7SAXCAE56NF345495,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5219.0,,,10/08/2024,06/15/2026,WH,N,N,N
